Gene Name	Gene type
LOC105372044	lncRNA
LOC105372045	lncRNA
LOC105372046	lncRNA
LOC105372047	lncRNA
LOC105372049	lncRNA
LOC105372055	lncRNA
LOC105372058	lncRNA
LOC105372059	lncRNA
LOC105372061	lncRNA
LOC105372063	lncRNA
LOC105372064	lncRNA
LOC105372065	lncRNA
LOC105372066	lncRNA
LOC105372068	lncRNA
LOC105372069	lncRNA
LOC105372071	lncRNA
LOC105372074	lncRNA
LOC105372076	lncRNA
LOC105372077	lncRNA
LINC01902	lncRNA
LOC105372081	lncRNA
LOC105372082	lncRNA
LOC105372083	lncRNA
LOC105372084	lncRNA
LOC105372085	lncRNA
LOC105372087	lncRNA
LOC105372088	lncRNA
LOC105372089	lncRNA
LOC105372091	lncRNA
LOC105372092	lncRNA
LOC105372093	lncRNA
LOC105372095	lncRNA
LOC105372096	lncRNA
ST8SIA5-DT	lncRNA
LOC105372098	lncRNA
LOC105372100	lncRNA
LOC105372101	lncRNA
ZBTB7C-AS1	lncRNA
LOC105372105	lncRNA
LOC105372106	lncRNA
LOC105372107	lncRNA
LOC105372108	lncRNA
LOC105372112	lncRNA
LOC105372114	lncRNA
LOC105372115	lncRNA
LOC105372116	lncRNA
LOC105372120	lncRNA
LOC105372121	lncRNA
LINC03035	lncRNA
LOC105372126	lncRNA
TCF4-AS1	lncRNA
LOC105372130	lncRNA
LOC105372131	lncRNA
LOC105372132	lncRNA
LOC105372135	lncRNA
LOC105372136	lncRNA
LINC02565	lncRNA
LOC105372140	lncRNA
LOC105372141	lncRNA
LOC105372143	lncRNA
LOC105372145	lncRNA
LOC105372146	lncRNA
LINC01926	lncRNA
LOC105372151	lncRNA
LOC105372152	lncRNA
LOC105372155	lncRNA
LOC105372156	lncRNA
LOC105372157	lncRNA
LOC105372159	lncRNA
LOC105372160	lncRNA
LOC105372161	lncRNA
LOC105372165	lncRNA
LOC105372166	lncRNA
LOC105372167	lncRNA
LOC105372168	lncRNA
LOC105372169	lncRNA
LOC105372170	lncRNA
LOC105372172	lncRNA
LOC105372173	lncRNA
LOC105372174	lncRNA
LINC01912	lncRNA
LOC105372179	lncRNA
LOC105372180	lncRNA
LOC105372185	lncRNA
LOC105372186	lncRNA
LOC105372187	lncRNA
LOC105372188	lncRNA
LOC105372189	lncRNA
LOC105372190	lncRNA
LOC105372191	lncRNA
LOC105372200	lncRNA
LOC105372201	lncRNA
LOC105372202	lncRNA
LOC105372203	lncRNA
LOC105372206	lncRNA
LINC01893	lncRNA
LOC105372209	lncRNA
LOC105372210	lncRNA
LOC105372211	lncRNA
LOC105372212	lncRNA
LOC105372213	lncRNA
LOC105372214	lncRNA
LOC105372217	lncRNA
LOC105372219	lncRNA
LOC105372220	lncRNA
LOC105372221	lncRNA
LOC105372224	lncRNA
LOC105372225	lncRNA
LOC105372226	lncRNA
LOC105372228	lncRNA
MADCAM1-AS1	lncRNA
BSG-AS1	lncRNA
LOC105372234	lncRNA
LOC105372236	lncRNA
LOC105372238	lncRNA
LOC105372240	lncRNA
LOC105372242	lncRNA
LOC105372244	lncRNA
LOC105372245	lncRNA
LOC105372246	lncRNA
LOC105372248	lncRNA
LOC105372249	lncRNA
LOC105372250	lncRNA
LOC105372252	lncRNA
LOC105372253	lncRNA
LOC105372255	lncRNA
LOC105372256	lncRNA
LOC105372261	lncRNA
LOC105372262	lncRNA
LOC105372263	lncRNA
LOC105372266	lncRNA
LOC105372268	lncRNA
LOC105372269	lncRNA
LOC105372270	lncRNA
LOC105372272	lncRNA
LOC105372273	lncRNA
HSPC102	lncRNA
LINC02926	lncRNA
LOC105372279	lncRNA
LOC105372281	lncRNA
LOC105372282	lncRNA
LOC105372284	lncRNA
LINC01841	lncRNA
LOC105372291	lncRNA
LINC01855	lncRNA
LOC105372295	lncRNA
LOC105372296	lncRNA
LOC105372298	lncRNA
LOC105372300	lncRNA
LOC105372308	lncRNA
LOC105372309	lncRNA
LOC105372310	lncRNA
LOC105372314	lncRNA
LOC105372316	lncRNA
LOC105372317	lncRNA
LOC105372318	lncRNA
LOC105372321	lncRNA
LOC105372323	lncRNA
LOC105372324	lncRNA
LOC105372325	lncRNA
LOC105372326	lncRNA
LOC105372330	lncRNA
LOC105372331	lncRNA
LOC105372332	lncRNA
LOC105372334	lncRNA
LOC105372335	lncRNA
LOC105372337	lncRNA
LOC105372338	lncRNA
LOC105372339	lncRNA
LOC105372345	lncRNA
LOC105372346	lncRNA
LOC105372347	lncRNA
LOC105372348	lncRNA
LOC105372349	lncRNA
UQCRFS1-DT	lncRNA
LOC105372353	lncRNA
LOC105372354	lncRNA
LOC105372355	lncRNA
LOC105372356	lncRNA
LOC105372358	lncRNA
LINC02841	lncRNA
LOC105372361	lncRNA
LOC105372362	lncRNA
LINC01837	lncRNA
LOC105372364	lncRNA
LOC105372370	lncRNA
LOC105372371	lncRNA
LOC105372374	lncRNA
LOC105372377	lncRNA
LOC105372379	lncRNA
LOC105372380	lncRNA
LOC105372383	lncRNA
LOC105372385	lncRNA
LOC105372390	lncRNA
LOC105372394	lncRNA
LOC105372395	lncRNA
LOC105372396	lncRNA
MAP4K1-AS1	lncRNA
LOC105372399	lncRNA
LOC105372401	lncRNA
LOC105372404	lncRNA
LOC105372405	lncRNA
LOC105372407	lncRNA
LOC105372411	lncRNA
ZNF222-DT	lncRNA
GEMIN7-AS1	lncRNA
LOC105372420	lncRNA
LOC105372421	lncRNA
LOC105372424	lncRNA
LOC105372426	lncRNA
ZNF114-AS1	lncRNA
LOC105372430	lncRNA
LOC105372431	lncRNA
LOC105372432	lncRNA
LOC105372434	lncRNA
LOC105372435	lncRNA
LOC105372436	lncRNA
LOC105372437	lncRNA
LOC105372439	lncRNA
LOC105372441	lncRNA
LOC105372442	lncRNA
LINC01872	lncRNA
LIM2-AS1	lncRNA
LOC105372448	lncRNA
LOC105372449	lncRNA
LOC105372452	lncRNA
LOC105372453	lncRNA
MYADM-AS1	lncRNA
LOC105372460	lncRNA
LOC105372461	lncRNA
LOC105372462	lncRNA
LOC105372465	lncRNA
LOC105372468	lncRNA
LOC105372471	lncRNA
LOC105372472	lncRNA
LOC105372473	lncRNA
LOC105372475	lncRNA
ZNF460-AS1	lncRNA
LOC105372479	lncRNA
LOC105372480	lncRNA
ZNF497-AS1	lncRNA
LOC105372484	lncRNA
LOC105372485	lncRNA
SERTAD3-AS1	lncRNA
LOC105372492	lncRNA
LOC105372493	lncRNA
LOC105372497	lncRNA
LOC105372498	lncRNA
LOC105372499	lncRNA
LOC105372501	lncRNA
LOC105372502	lncRNA
LOC105372503	lncRNA
LOC105372504	lncRNA
LOC105372505	lncRNA
LOC105372507	lncRNA
LOC105372508	lncRNA
LOC105372509	lncRNA
LOC105372510	lncRNA
LOC105372511	lncRNA
LOC105372514	lncRNA
LINC01713	lncRNA
LOC105372517	lncRNA
LOC105372518	lncRNA
TMX4-AS1	lncRNA
LOC105372521	lncRNA
LOC105372522	lncRNA
LOC105372523	lncRNA
LOC105372524	lncRNA
LOC105372527	lncRNA
LOC105372528	lncRNA
LOC105372529	lncRNA
LOC105372530	lncRNA
LOC105372532	lncRNA
LOC105372535	lncRNA
LOC105372541	lncRNA
LOC105372542	lncRNA
LOC105372544	lncRNA
LOC105372545	lncRNA
LOC105372546	lncRNA
LOC105372547	lncRNA
LOC105372548	lncRNA
ZNF133-AS1	lncRNA
LOC105372551	lncRNA
LOC105372554	lncRNA
LOC105372555	lncRNA
LINC00237	lncRNA
LOC105372558	lncRNA
LOC105372560	lncRNA
LOC105372561	lncRNA
LOC105372562	lncRNA
LOC105372563	lncRNA
LOC105372564	lncRNA
LINC01747	lncRNA
LOC105372567	lncRNA
LOC105372568	lncRNA
LOC105372571	lncRNA
NXT1-AS1	lncRNA
LOC105372574	lncRNA
LOC105372575	lncRNA
LOC105372576	lncRNA
LOC105372577	lncRNA
LINC02967	lncRNA
LOC105372579	lncRNA
LOC105372581	lncRNA
LOC105372582	lncRNA
LOC105372586	lncRNA
FAM242A	lncRNA
LOC105372588	lncRNA
BCL2L1-AS1	lncRNA
LOC105372592	lncRNA
LOC105372593	lncRNA
LOC105372594	lncRNA
LOC105372599	lncRNA
LOC105372602	lncRNA
LOC105372606	lncRNA
LINC01746	lncRNA
LOC105372609	lncRNA
LOC105372613	lncRNA
LOC105372614	lncRNA
LOC105372616	lncRNA
LOC105372617	lncRNA
LOC105372618	lncRNA
LOC105372620	lncRNA
LOC105372621	lncRNA
LOC105372622	lncRNA
LOC105372623	lncRNA
LOC105372624	lncRNA
LOC105372625	lncRNA
LINC01728	lncRNA
R3HDML-AS1	lncRNA
LOC105372630	lncRNA
LOC105372631	lncRNA
LOC105372633	lncRNA
LOC105372636	lncRNA
LOC105372637	lncRNA
LOC105372639	lncRNA
LOC105372640	lncRNA
LOC105372641	lncRNA
LOC105372643	lncRNA
LOC105372645	lncRNA
LOC105372646	lncRNA
LOC105372647	lncRNA
LOC105372649	lncRNA
LOC105372651	lncRNA
LOC105372652	lncRNA
LOC105372653	lncRNA
LOC105372654	lncRNA
LOC105372655	lncRNA
LOC105372656	lncRNA
LOC105372657	lncRNA
LOC105372659	lncRNA
LOC105372661	lncRNA
LOC105372662	lncRNA
LOC105372663	lncRNA
LOC105372664	lncRNA
LOC105372665	lncRNA
LOC105372666	lncRNA
LOC105372667	lncRNA
LOC105372668	lncRNA
LOC105372669	lncRNA
LOC105372670	lncRNA
LOC105372671	lncRNA
LOC105372672	lncRNA
LOC105372675	lncRNA
LOC105372676	lncRNA
LOC105372677	lncRNA
LOC105372678	lncRNA
LOC105372680	lncRNA
LINC01716	lncRNA
LOC105372683	lncRNA
LOC105372685	lncRNA
LOC105372686	lncRNA
LOC105372687	lncRNA
LOC105372688	lncRNA
LOC105372692	lncRNA
LOC105372693	lncRNA
LOC105372694	lncRNA
LOC105372695	lncRNA
LOC105372697	lncRNA
LOC105372698	lncRNA
LOC105372699	lncRNA
LOC105372700	lncRNA
LOC105372701	lncRNA
LOC105372703	lncRNA
LOC105372705	lncRNA
LOC105372706	lncRNA
LOC105372708	lncRNA
LOC105372709	lncRNA
LOC105372710	lncRNA
LOC105372711	lncRNA
LINC02970	lncRNA
LOC105372714	lncRNA
LOC105372716	lncRNA
LOC105372717	lncRNA
LOC105372718	lncRNA
LOC105372719	lncRNA
KCNQ2-AS1	lncRNA
LOC105372721	lncRNA
LOC105372724	lncRNA
LOC105372725	lncRNA
LOC105372727	lncRNA
LINC01666	lncRNA
LOC105372733	lncRNA
LOC105372734	lncRNA
LOC105372738	lncRNA
LOC105372740	lncRNA
LOC105372745	lncRNA
LINC01683	lncRNA
LOC105372747	lncRNA
LOC105372749	lncRNA
LOC105372750	lncRNA
LINC01684	lncRNA
LOC105372753	lncRNA
LOC105372756	lncRNA
LOC105372757	lncRNA
LOC105372758	lncRNA
LOC105372759	lncRNA
LOC105372760	lncRNA
LOC105372762	lncRNA
LINC01673	lncRNA
LOC105372766	lncRNA
LOC105372767	lncRNA
LOC105372768	lncRNA
LOC105372770	lncRNA
LOC105372772	lncRNA
LOC105372773	lncRNA
LOC105372774	lncRNA
LOC105372775	lncRNA
LOC105372776	lncRNA
LOC105372777	lncRNA
MRAP-AS1	lncRNA
LOC105372787	lncRNA
LOC105372789	lncRNA
LOC105372790	lncRNA
LOC105372791	lncRNA
LOC105372793	lncRNA
LOC105372797	lncRNA
LOC105372798	lncRNA
KCNJ6-AS1	lncRNA
LOC105372801	lncRNA
LOC105372802	lncRNA
LOC105372804	lncRNA
PCSEAT	lncRNA
LOC105372809	lncRNA
LOC105372812	lncRNA
LOC105372813	lncRNA
LOC105372814	lncRNA
LOC105372815	lncRNA
LOC105372817	lncRNA
LOC105372821	lncRNA
LOC105372824	lncRNA
LOC105372825	lncRNA
LOC105372826	lncRNA
LOC105372829	lncRNA
CH507-9B2.8	lncRNA
LOC105372832	lncRNA
DNMT3L-AS1	lncRNA
LOC105372836	lncRNA
LOC105372839	lncRNA
LINC01694	lncRNA
LOC105372841	lncRNA
LOC105372842	lncRNA
LOC105372850	lncRNA
LOC105372853	lncRNA
LOC105372857	lncRNA
LOC105372858	lncRNA
LOC105372859	lncRNA
LOC105372861	lncRNA
LOC105372862	lncRNA
LOC105372863	lncRNA
LOC105372869	lncRNA
LOC105372873	lncRNA
DYRK3-AS1	lncRNA
LOC105372878	lncRNA
LOC105372879	lncRNA
LOC105372880	lncRNA
LINC02767	lncRNA
LOC105372884	lncRNA
LOC105372887	lncRNA
LOC105372889	lncRNA
LINC02769	lncRNA
LOC105372892	lncRNA
LINC01717	lncRNA
LINC01774	lncRNA
LOC105372895	lncRNA
LOC105372896	lncRNA
LINC01696	lncRNA
LOC105372898	lncRNA
LOC105372899	lncRNA
LOC105372901	lncRNA
LOC105372902	lncRNA
LOC105372903	lncRNA
LOC105372904	lncRNA
LOC105372906	lncRNA
LINC02771	lncRNA
LOC105372908	lncRNA
LINC02775	lncRNA
LOC105372916	lncRNA
USH2A-AS1	lncRNA
LOC105372920	lncRNA
LOC105372922	lncRNA
LOC105372923	lncRNA
LOC105372924	lncRNA
LINC01710	lncRNA
LOC105372926	lncRNA
LOC105372928	lncRNA
LOC105372930	lncRNA
LOC105372932	lncRNA
LOC105372934	lncRNA
FAM247A	lncRNA
LOC105372937	lncRNA
FAM247D	lncRNA
LINC01651	lncRNA
LOC105372947	lncRNA
LOC105372948	lncRNA
LL22NC03-102D1.18	lncRNA
LINC02257	lncRNA
LOC105372952	lncRNA
LINC02557	lncRNA
LOC105372956	lncRNA
LOC105372957	lncRNA
LOC105372959	lncRNA
LOC105372960	lncRNA
LOC105372962	lncRNA
MYO18B-AS1	lncRNA
LOC105372969	lncRNA
LOC105372971	lncRNA
LINC02559	lncRNA
SEZ6L-AS1	lncRNA
LOC105372977	lncRNA
LINC01638	lncRNA
LOC105372979	lncRNA
LOC105372980	lncRNA
LOC105372981	lncRNA
LOC105372984	lncRNA
LOC105372985	lncRNA
LOC105372988	lncRNA
LOC105372990	lncRNA
LOC105372991	lncRNA
LOC105372994	lncRNA
LOC105372995	lncRNA
LOC105372997	lncRNA
LOC105372998	lncRNA
LINC02558	lncRNA
LOC105373000	lncRNA
LOC105373002	lncRNA
SYN3-AS1	lncRNA
LINC01640	lncRNA
LOC105373007	lncRNA
LL22NC03-13G6.2	lncRNA
LINC01643	lncRNA
LOC105373012	lncRNA
LOC105373013	lncRNA
LOC105373014	lncRNA
LOC105373015	lncRNA
LOC105373017	lncRNA
LOC105373020	lncRNA
CACNG2-DT	lncRNA
LOC105373022	lncRNA
LOC105373023	lncRNA
LOC105373024	lncRNA
LOC105373025	lncRNA
LOC105373027	lncRNA
LOC105373029	lncRNA
LOC105373030	lncRNA
LOC105373031	lncRNA
LOC105373032	lncRNA
LOC105373033	lncRNA
LOC105373034	lncRNA
LOC105373035	lncRNA
LOC105373037	lncRNA
LOC105373041	lncRNA
LOC105373042	lncRNA
LOC105373043	lncRNA
LOC105373044	lncRNA
LOC105373046	lncRNA
SCUBE1-AS2	lncRNA
LOC105373053	lncRNA
LINC01639	lncRNA
LOC105373056	lncRNA
LOC105373058	lncRNA
LOC105373059	lncRNA
LOC105373060	lncRNA
LOC105373061	lncRNA
LOC105373062	lncRNA
LOC105373064	lncRNA
LOC105373066	lncRNA
LOC105373067	lncRNA
LOC105373068	lncRNA
LOC105373069	lncRNA
LOC105373074	lncRNA
LOC105373075	lncRNA
LOC105373077	lncRNA
LOC105373080	lncRNA
LOC105373081	lncRNA
NHIP	lncRNA
LOC105373086	lncRNA
SELENOO-AS1	lncRNA
LOC105373096	lncRNA
KLHDC7B-DT	lncRNA
LOC105373100	lncRNA
LINC02968	lncRNA
CNIH3-AS1	lncRNA
LOC105373108	lncRNA
LOC105373109	lncRNA
LINC02765	lncRNA
LINC01703	lncRNA
LOC105373115	lncRNA
LOC105373116	lncRNA
LOC105373119	lncRNA
LOC105373122	lncRNA
LOC105373124	lncRNA
LOC105373125	lncRNA
LOC105373126	lncRNA
LOC105373131	lncRNA
LOC105373133	lncRNA
LOC105373134	lncRNA
LOC105373142	lncRNA
LOC105373143	lncRNA
LINC01456	lncRNA
LOC105373148	lncRNA
LOC105373150	lncRNA
LOC105373151	lncRNA
LOC105373152	lncRNA
LOC105373153	lncRNA
LOC105373155	lncRNA
LOC105373156	lncRNA
LINC02815	lncRNA
RAB4A-AS1	lncRNA
LOC105373161	lncRNA
LOC105373162	lncRNA
LOC105373163	lncRNA
LOC105373164	lncRNA
LOC105373165	lncRNA
LOC105373167	lncRNA
LOC105373170	lncRNA
LOC105373171	lncRNA
LOC105373172	lncRNA
LOC105373175	lncRNA
LOC105373176	lncRNA
LOC105373177	lncRNA
LOC105373178	lncRNA
LOC105373180	lncRNA
LOC105373182	lncRNA
LINC02601	lncRNA
LOC105373186	lncRNA
LOC105373188	lncRNA
LOC105373190	lncRNA
LOC105373191	lncRNA
LOC105373193	lncRNA
LOC105373194	lncRNA
LOC105373195	lncRNA
LOC105373196	lncRNA
LOC105373198	lncRNA
LINC01745	lncRNA
LOC105373201	lncRNA
LOC105373202	lncRNA
LOC105373204	lncRNA
LOC105373205	lncRNA
LOC105373206	lncRNA
LOC105373207	lncRNA
LOC105373208	lncRNA
LOC105373209	lncRNA
LOC105373210	lncRNA
LINC02768	lncRNA
LOC105373215	lncRNA
LOC105373218	lncRNA
LOC105373220	lncRNA
LOC105373222	lncRNA
LOC105373223	lncRNA
LOC105373224	lncRNA
LOC105373225	lncRNA
LOC105373228	lncRNA
LOC105373231	lncRNA
LOC105373234	lncRNA
LOC105373235	lncRNA
LOC105373239	lncRNA
LOC105373240	lncRNA
NXTAR	lncRNA
LOC105373242	lncRNA
LOC105373244	lncRNA
LOC105373247	lncRNA
LOC105373250	lncRNA
LOC105373252	lncRNA
LOC105373254	lncRNA
LOC105373258	lncRNA
LOC105373260	lncRNA
LOC105373261	lncRNA
LOC105373262	lncRNA
LOC105373265	lncRNA
LOC105373271	lncRNA
LOC105373273	lncRNA
LOC105373275	lncRNA
LOC105373277	lncRNA
LOC105373279	lncRNA
LOC105373281	lncRNA
LOC105373282	lncRNA
LOC105373284	lncRNA
LOC105373285	lncRNA
LOC105373286	lncRNA
LOC105373287	lncRNA
LOC105373288	lncRNA
LOC105373289	lncRNA
LOC105373292	lncRNA
LOC105373293	lncRNA
LOC105373294	lncRNA
LOC105373296	lncRNA
LOC105373298	lncRNA
LOC105373299	lncRNA
LINC02589	lncRNA
LOC105373303	lncRNA
LOC105373304	lncRNA
LOC105373305	lncRNA
LOC105373311	lncRNA
LOC105373312	lncRNA
LOC105373313	lncRNA
LOC105373320	lncRNA
LOC105373324	lncRNA
LOC105373328	lncRNA
LOC105373331	lncRNA
LOC105373332	lncRNA
LOC105373333	lncRNA
LOC105373334	lncRNA
LOC105373335	lncRNA
LOC105373336	lncRNA
ENOX2-AS1	lncRNA
LOC105373342	lncRNA
LOC105373343	lncRNA
LOC105373344	lncRNA
LOC105373345	lncRNA
LOC105373346	lncRNA
LOC105373347	lncRNA
LOC105373348	lncRNA
LOC105373349	lncRNA
LINC01865	lncRNA
LOC105373351	lncRNA
LOC105373352	lncRNA
TMEM18-DT	lncRNA
LOC105373358	lncRNA
LOC105373359	lncRNA
LOC105373367	lncRNA
MAGEA4-AS1	lncRNA
LOC105373369	lncRNA
LOC105373370	lncRNA
LOC105373372	lncRNA
LOC105373373	lncRNA
LOC105373378	lncRNA
LOC105373379	lncRNA
LOC105373383	lncRNA
LOC105373386	lncRNA
LOC105373387	lncRNA
LOC105373389	lncRNA
LOC105373390	lncRNA
LOC105373393	lncRNA
LOC105373394	lncRNA
LOC105373395	lncRNA
LOC105373398	lncRNA
LOC105373399	lncRNA
LINC01810	lncRNA
LOC105373401	lncRNA
LOC105373402	lncRNA
LOC105373404	lncRNA
LOC105373406	lncRNA
LOC105373407	lncRNA
LOC105373408	lncRNA
LOC105373409	lncRNA
LOC105373411	lncRNA
LOC105373414	lncRNA
LOC105373415	lncRNA
LOC105373416	lncRNA
LOC105373417	lncRNA
LOC105373418	lncRNA
LOC105373419	lncRNA
LOC105373421	lncRNA
LOC105373422	lncRNA
LOC105373424	lncRNA
LOC105373426	lncRNA
LOC105373428	lncRNA
LOC105373429	lncRNA
LOC105373430	lncRNA
LOC105373431	lncRNA
LOC105373432	lncRNA
LOC105373433	lncRNA
LOC105373436	lncRNA
LOC105373437	lncRNA
LOC105373438	lncRNA
LOC105373440	lncRNA
LOC105373443	lncRNA
LOC105373444	lncRNA
LOC105373447	lncRNA
LOC105373448	lncRNA
LOC105373449	lncRNA
LOC105373451	lncRNA
LOC105373454	lncRNA
LOC105373456	lncRNA
LOC105373458	lncRNA
LOC105373459	lncRNA
LINC01808	lncRNA
LOC105373461	lncRNA
LAPTM4A-DT	lncRNA
LOC105373465	lncRNA
LOC105373466	lncRNA
LOC105373475	lncRNA
LOC105373479	lncRNA
LOC105373480	lncRNA
LOC105373484	lncRNA
LOC105373485	lncRNA
LOC105373487	lncRNA
LOC105373488	lncRNA
LOC105373490	lncRNA
LOC105373494	lncRNA
LOC105373496	lncRNA
LOC105373499	lncRNA
LOC105373501	lncRNA
LOC105373504	lncRNA
LOC105373506	lncRNA
LINC01849	lncRNA
LOC105373508	lncRNA
LOC105373510	lncRNA
LOC105373511	lncRNA
LOC105373512	lncRNA
LOC105373514	lncRNA
LINC01796	lncRNA
LINC01935	lncRNA
LOC105373520	lncRNA
LOC105373521	lncRNA
LOC105373522	lncRNA
LOC105373523	lncRNA
LOC105373524	lncRNA
LOC105373525	lncRNA
LOC105373526	lncRNA
LOC105373527	lncRNA
LOC105373528	lncRNA
LOC105373529	lncRNA
LOC105373530	lncRNA
LOC105373531	lncRNA
LOC105373535	lncRNA
LINC01789	lncRNA
LINC01886	lncRNA
LINC01885	lncRNA
LOC105373539	lncRNA
LOC105373545	lncRNA
LOC105373547	lncRNA
LOC105373548	lncRNA
LOC105373549	lncRNA
LOC105373551	lncRNA
LOC105373552	lncRNA
LOC105373553	lncRNA
LOC105373554	lncRNA
SOCAR	lncRNA
LOC105373559	lncRNA
LOC105373562	lncRNA
LOC105373563	lncRNA
LOC105373567	lncRNA
LOC105373570	lncRNA
LOC105373572	lncRNA
LOC105373574	lncRNA
LOC105373575	lncRNA
LOC105373576	lncRNA
LOC105373578	lncRNA
LOC105373579	lncRNA
LOC105373581	lncRNA
LOC105373582	lncRNA
LOC105373583	lncRNA
LOC105373584	lncRNA
LOC105373585	lncRNA
LOC105373587	lncRNA
LOC105373588	lncRNA
LOC105373590	lncRNA
LOC105373591	lncRNA
LOC105373592	lncRNA
LOC105373593	lncRNA
LOC105373594	lncRNA
LOC105373595	lncRNA
LOC105373596	lncRNA
LINC01889	lncRNA
LOC105373598	lncRNA
LINC01941	lncRNA
LOC105373601	lncRNA
LOC105373602	lncRNA
LOC105373603	lncRNA
LOC105373604	lncRNA
LOC105373605	lncRNA
LOC105373608	lncRNA
LOC105373609	lncRNA
LOC105373610	lncRNA
LOC105373611	lncRNA
LOC105373612	lncRNA
LOC105373613	lncRNA
LOC105373614	lncRNA
LINC02572	lncRNA
LOC105373616	lncRNA
POTEF-AS1	lncRNA
LOC105373618	lncRNA
LOC105373622	lncRNA
LOC105373627	lncRNA
LOC105373628	lncRNA
LOC105373629	lncRNA
LOC105373633	lncRNA
LOC105373634	lncRNA
LINC01832	lncRNA
LOC105373636	lncRNA
SPOPL-DT	lncRNA
LOC105373639	lncRNA
LOC105373640	lncRNA
LOC105373641	lncRNA
LOC105373643	lncRNA
LOC105373644	lncRNA
LOC105373645	lncRNA
LINC01853	lncRNA
LOC105373648	lncRNA
LOC105373649	lncRNA
LOC105373651	lncRNA
LOC105373652	lncRNA
ARHGAP15-AS1	lncRNA
LINC02993	lncRNA
LINC01966	lncRNA
LOC105373663	lncRNA
LOC105373664	lncRNA
LOC105373665	lncRNA
LOC105373666	lncRNA
LOC105373667	lncRNA
LOC105373668	lncRNA
LINC01911	lncRNA
LOC105373673	lncRNA
LOC105373674	lncRNA
LOC105373677	lncRNA
LOC105373679	lncRNA
LOC105373680	lncRNA
LOC105373682	lncRNA
LINC01817	lncRNA
LINC01818	lncRNA
LOC105373685	lncRNA
LOC105373686	lncRNA
LOC105373688	lncRNA
LOC105373689	lncRNA
LOC105373691	lncRNA
LOC105373693	lncRNA
LOC105373694	lncRNA
LOC105373696	lncRNA
LOC105373698	lncRNA
LOC105373699	lncRNA
LOC105373700	lncRNA
LOC105373703	lncRNA
LOC105373707	lncRNA
LINC01958	lncRNA
LOC105373709	lncRNA
LOC105373710	lncRNA
LOC105373712	lncRNA
LOC105373714	lncRNA
LOC105373715	lncRNA
LOC105373716	lncRNA
LOC105373717	lncRNA
LOC105373718	lncRNA
TANK-AS1	lncRNA
LOC105373722	lncRNA
LOC105373724	lncRNA
LOC105373727	lncRNA
LOC105373728	lncRNA
LOC105373734	lncRNA
LOC105373737	lncRNA
LOC105373739	lncRNA
LOC105373740	lncRNA
LOC105373741	lncRNA
LOC105373742	lncRNA
LOC105373743	lncRNA
LOC105373744	lncRNA
LOC105373745	lncRNA
LOC105373746	lncRNA
GPR155-DT	lncRNA
LOC105373752	lncRNA
LOC105373754	lncRNA
LOC105373756	lncRNA
LOC105373757	lncRNA
LOC105373759	lncRNA
LOC105373760	lncRNA
LOC105373762	lncRNA
PDE11A-AS1	lncRNA
LOC105373766	lncRNA
EPCART	lncRNA
LOC105373768	lncRNA
LOC105373769	lncRNA
LOC105373770	lncRNA
LOC105373771	lncRNA
UBE2E3-DT	lncRNA
LOC105373776	lncRNA
LOC105373777	lncRNA
LOC105373779	lncRNA
LOC105373780	lncRNA
LOC105373781	lncRNA
LOC105373782	lncRNA
LOC105373785	lncRNA
CALCRL-AS1	lncRNA
LOC105373788	lncRNA
LOC105373790	lncRNA
LOC105373791	lncRNA
LOC105373793	lncRNA
LOC105373796	lncRNA
LOC105373804	lncRNA
STAT4-AS1	lncRNA
LOC105373812	lncRNA
CAVIN2-AS1	lncRNA
LOC105373816	lncRNA
LOC105373817	lncRNA
LINC01827	lncRNA
LOC105373821	lncRNA
LOC105373822	lncRNA
LOC105373823	lncRNA
ANKRD44-DT	lncRNA
LOC105373828	lncRNA
LOC105373830	lncRNA
LOC105373831	lncRNA
LOC105373833	lncRNA
LOC105373835	lncRNA
LOC105373836	lncRNA
LOC105373845	lncRNA
LOC105373847	lncRNA
LOC105373851	lncRNA
LINC01802	lncRNA
MYOSLID	lncRNA
LOC105373854	lncRNA
LOC105373855	lncRNA
LOC105373856	lncRNA
LOC105373857	lncRNA
LINC01953	lncRNA
LOC105373864	lncRNA
FN1-DT	lncRNA
LINC01614	lncRNA
LOC105373870	lncRNA
LOC105373871	lncRNA
LOC105373872	lncRNA
LOC105373873	lncRNA
LOC105373874	lncRNA
LOC105373876	lncRNA
DIRC3-AS1	lncRNA
TNS1-AS1	lncRNA
LOC105373880	lncRNA
LOC105373881	lncRNA
LOC105373882	lncRNA
LOC105373883	lncRNA
DNPEP-AS1	lncRNA
ASIC4-AS1	lncRNA
LOC105373887	lncRNA
LOC105373888	lncRNA
LINC01803	lncRNA
LOC105373890	lncRNA
LOC105373891	lncRNA
LOC105373893	lncRNA
LOC105373894	lncRNA
LOC105373895	lncRNA
LOC105373896	lncRNA
LOC105373897	lncRNA
LOC105373898	lncRNA
LOC105373899	lncRNA
LOC105373900	lncRNA
LOC105373902	lncRNA
LOC105373903	lncRNA
ACSL3-AS1	lncRNA
LOC105373905	lncRNA
LOC105373906	lncRNA
LOC105373907	lncRNA
LOC105373908	lncRNA
LOC105373909	lncRNA
LOC105373910	lncRNA
LOC105373911	lncRNA
LOC105373914	lncRNA
LOC105373915	lncRNA
LOC105373918	lncRNA
